"id_categoria";"descricao_categoria";"id_categoria_pai";"id_documento";"descricao_documento"
25481;MATERIAIS;;;
25482;DESMONTE E EXPLOSIVOS;25481;;
25483;ACESSÓRIOS DE DETONACAO;25482;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25483;ACESSÓRIOS DE DETONACAO;25482;12;Cadastro CEIS
25483;ACESSÓRIOS DE DETONACAO;25482;15;Inscrição Estadual
25483;ACESSÓRIOS DE DETONACAO;25482;16;CND Tributos Estaduais
25483;ACESSÓRIOS DE DETONACAO;25482;37;Cartão de Inscrição no CNPJ
25483;ACESSÓRIOS DE DETONACAO;25482;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25483;ACESSÓRIOS DE DETONACAO;25482;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25483;ACESSÓRIOS DE DETONACAO;25482;61;Analise CNAES
25483;ACESSÓRIOS DE DETONACAO;25482;79;Balanço + DRE (com assinatura do contador)
25483;ACESSÓRIOS DE DETONACAO;25482;578;Relatório Assertiva
25484;DENSO;25482;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25484;DENSO;25482;12;Cadastro CEIS
25484;DENSO;25482;15;Inscrição Estadual
25484;DENSO;25482;16;CND Tributos Estaduais
25484;DENSO;25482;37;Cartão de Inscrição no CNPJ
25484;DENSO;25482;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25484;DENSO;25482;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25484;DENSO;25482;61;Analise CNAES
25484;DENSO;25482;79;Balanço + DRE (com assinatura do contador)
25484;DENSO;25482;578;Relatório Assertiva
25485;EXPLOSIVOS A GRANEL;25482;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25485;EXPLOSIVOS A GRANEL;25482;15;Inscrição Estadual
25485;EXPLOSIVOS A GRANEL;25482;16;CND Tributos Estaduais
25485;EXPLOSIVOS A GRANEL;25482;29;AVCB (Auto de Vistoria do Corpo de Bombeiros) ou CLCB Certificado de Licença do Corpo de Bombeiros
25485;EXPLOSIVOS A GRANEL;25482;37;Cartão de Inscrição no CNPJ
25485;EXPLOSIVOS A GRANEL;25482;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25485;EXPLOSIVOS A GRANEL;25482;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25485;EXPLOSIVOS A GRANEL;25482;61;Analise CNAES
25485;EXPLOSIVOS A GRANEL;25482;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25485;EXPLOSIVOS A GRANEL;25482;71;Certificado da Polícia Federal
25485;EXPLOSIVOS A GRANEL;25482;578;Relatório Assertiva
25486;NITRATO DE AMONIO;25482;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25486;NITRATO DE AMONIO;25482;12;Cadastro CEIS
25486;NITRATO DE AMONIO;25482;15;Inscrição Estadual
25486;NITRATO DE AMONIO;25482;16;CND Tributos Estaduais
25486;NITRATO DE AMONIO;25482;37;Cartão de Inscrição no CNPJ
25486;NITRATO DE AMONIO;25482;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25486;NITRATO DE AMONIO;25482;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25486;NITRATO DE AMONIO;25482;61;Analise CNAES
25486;NITRATO DE AMONIO;25482;79;Balanço + DRE (com assinatura do contador)
25486;NITRATO DE AMONIO;25482;578;Relatório Assertiva
25487;EXPLOSIVOS A GRANEL;25482;8;CNDT Certidão Negativa de Débitos Trabalhistas
25487;EXPLOSIVOS A GRANEL;25482;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25487;EXPLOSIVOS A GRANEL;25482;15;Inscrição Estadual
25487;EXPLOSIVOS A GRANEL;25482;16;CND Tributos Estaduais
25487;EXPLOSIVOS A GRANEL;25482;29;AVCB (Auto de Vistoria do Corpo de Bombeiros) ou CLCB Certificado de Licença do Corpo de Bombeiros
25487;EXPLOSIVOS A GRANEL;25482;37;Cartão de Inscrição no CNPJ
25487;EXPLOSIVOS A GRANEL;25482;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25487;EXPLOSIVOS A GRANEL;25482;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25487;EXPLOSIVOS A GRANEL;25482;61;Analise CNAES
25487;EXPLOSIVOS A GRANEL;25482;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25487;EXPLOSIVOS A GRANEL;25482;71;Certificado da Polícia Federal
25487;EXPLOSIVOS A GRANEL;25482;79;Balanço + DRE (com assinatura do contador)
25487;EXPLOSIVOS A GRANEL;25482;578;Relatório Assertiva
25488;NITRATO DE SODIO;25482;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25488;NITRATO DE SODIO;25482;12;Cadastro CEIS
25488;NITRATO DE SODIO;25482;15;Inscrição Estadual
25488;NITRATO DE SODIO;25482;16;CND Tributos Estaduais
25488;NITRATO DE SODIO;25482;37;Cartão de Inscrição no CNPJ
25488;NITRATO DE SODIO;25482;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25488;NITRATO DE SODIO;25482;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25488;NITRATO DE SODIO;25482;61;Analise CNAES
25488;NITRATO DE SODIO;25482;79;Balanço + DRE (com assinatura do contador)
25488;NITRATO DE SODIO;25482;578;Relatório Assertiva
25489;POROSO;25482;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25489;POROSO;25482;12;Cadastro CEIS
25489;POROSO;25482;15;Inscrição Estadual
25489;POROSO;25482;16;CND Tributos Estaduais
25489;POROSO;25482;37;Cartão de Inscrição no CNPJ
25489;POROSO;25482;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25489;POROSO;25482;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25489;POROSO;25482;61;Analise CNAES
25489;POROSO;25482;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25489;POROSO;25482;71;Certificado da Polícia Federal
25489;POROSO;25482;79;Balanço + DRE (com assinatura do contador)
25489;POROSO;25482;578;Relatório Assertiva
25490;INSUMOS;25481;;
25491;ACIDO;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25491;ACIDO;25490;12;Cadastro CEIS
25491;ACIDO;25490;15;Inscrição Estadual
25491;ACIDO;25490;16;CND Tributos Estaduais
25491;ACIDO;25490;37;Cartão de Inscrição no CNPJ
25491;ACIDO;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25491;ACIDO;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25491;ACIDO;25490;61;Analise CNAES
25491;ACIDO;25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25491;ACIDO;25490;71;Certificado da Polícia Federal
25491;ACIDO;25490;79;Balanço + DRE (com assinatura do contador)
25491;ACIDO;25490;578;Relatório Assertiva
25492;CAL HIDRATADA;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25492;CAL HIDRATADA;25490;12;Cadastro CEIS
25492;CAL HIDRATADA;25490;15;Inscrição Estadual
25492;CAL HIDRATADA;25490;16;CND Tributos Estaduais
25492;CAL HIDRATADA;25490;37;Cartão de Inscrição no CNPJ
25492;CAL HIDRATADA;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25492;CAL HIDRATADA;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25492;CAL HIDRATADA;25490;61;Analise CNAES
25492;CAL HIDRATADA;25490;79;Balanço + DRE (com assinatura do contador)
25492;CAL HIDRATADA;25490;578;Relatório Assertiva
25493;CAL VIRGEM;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25493;CAL VIRGEM;25490;12;Cadastro CEIS
25493;CAL VIRGEM;25490;15;Inscrição Estadual
25493;CAL VIRGEM;25490;16;CND Tributos Estaduais
25493;CAL VIRGEM;25490;37;Cartão de Inscrição no CNPJ
25493;CAL VIRGEM;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25493;CAL VIRGEM;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25493;CAL VIRGEM;25490;61;Analise CNAES
25493;CAL VIRGEM;25490;79;Balanço + DRE (com assinatura do contador)
25493;CAL VIRGEM;25490;578;Relatório Assertiva
25494;CARVÃO ;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25494;CARVÃO ;25490;12;Cadastro CEIS
25494;CARVÃO ;25490;15;Inscrição Estadual
25494;CARVÃO ;25490;16;CND Tributos Estaduais
25494;CARVÃO ;25490;37;Cartão de Inscrição no CNPJ
25494;CARVÃO ;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25494;CARVÃO ;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25494;CARVÃO ;25490;61;Analise CNAES
25494;CARVÃO ;25490;79;Balanço + DRE (com assinatura do contador)
25494;CARVÃO ;25490;578;Relatório Assertiva
25495;CARVÃO ATIVADO;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25495;CARVÃO ATIVADO;25490;12;Cadastro CEIS
25495;CARVÃO ATIVADO;25490;15;Inscrição Estadual
25495;CARVÃO ATIVADO;25490;16;CND Tributos Estaduais
25495;CARVÃO ATIVADO;25490;37;Cartão de Inscrição no CNPJ
25495;CARVÃO ATIVADO;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25495;CARVÃO ATIVADO;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25495;CARVÃO ATIVADO;25490;61;Analise CNAES
25495;CARVÃO ATIVADO;25490;79;Balanço + DRE (com assinatura do contador)
25495;CARVÃO ATIVADO;25490;578;Relatório Assertiva
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;12;Cadastro CEIS
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;15;Inscrição Estadual
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;16;CND Tributos Estaduais
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;37;Cartão de Inscrição no CNPJ
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;61;Analise CNAES
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;79;Balanço + DRE (com assinatura do contador)
25496;CIMENTO, CONCRETO, REFRATARIOS EM GERAL;25490;578;Relatório Assertiva
25497;COLETOR (DIESEL);25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25497;COLETOR (DIESEL);25490;12;Cadastro CEIS
25497;COLETOR (DIESEL);25490;15;Inscrição Estadual
25497;COLETOR (DIESEL);25490;16;CND Tributos Estaduais
25497;COLETOR (DIESEL);25490;37;Cartão de Inscrição no CNPJ
25497;COLETOR (DIESEL);25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25497;COLETOR (DIESEL);25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25497;COLETOR (DIESEL);25490;61;Analise CNAES
25497;COLETOR (DIESEL);25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25497;COLETOR (DIESEL);25490;71;Certificado da Polícia Federal
25497;COLETOR (DIESEL);25490;79;Balanço + DRE (com assinatura do contador)
25497;COLETOR (DIESEL);25490;578;Relatório Assertiva
25498;COLETOR (EXCETO DIESEL);25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25498;COLETOR (EXCETO DIESEL);25490;12;Cadastro CEIS
25498;COLETOR (EXCETO DIESEL);25490;15;Inscrição Estadual
25498;COLETOR (EXCETO DIESEL);25490;16;CND Tributos Estaduais
25498;COLETOR (EXCETO DIESEL);25490;37;Cartão de Inscrição no CNPJ
25498;COLETOR (EXCETO DIESEL);25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25498;COLETOR (EXCETO DIESEL);25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25498;COLETOR (EXCETO DIESEL);25490;61;Analise CNAES
25498;COLETOR (EXCETO DIESEL);25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25498;COLETOR (EXCETO DIESEL);25490;71;Certificado da Polícia Federal
25498;COLETOR (EXCETO DIESEL);25490;79;Balanço + DRE (com assinatura do contador)
25498;COLETOR (EXCETO DIESEL);25490;578;Relatório Assertiva
25499;CORPOS MOEDORES;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25499;CORPOS MOEDORES;25490;12;Cadastro CEIS
25499;CORPOS MOEDORES;25490;15;Inscrição Estadual
25499;CORPOS MOEDORES;25490;16;CND Tributos Estaduais
25499;CORPOS MOEDORES;25490;37;Cartão de Inscrição no CNPJ
25499;CORPOS MOEDORES;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25499;CORPOS MOEDORES;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25499;CORPOS MOEDORES;25490;61;Analise CNAES
25499;CORPOS MOEDORES;25490;79;Balanço + DRE (com assinatura do contador)
25499;CORPOS MOEDORES;25490;578;Relatório Assertiva
25500;ESPUMANTE (EXCETO MIBC);25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25500;ESPUMANTE (EXCETO MIBC);25490;12;Cadastro CEIS
25500;ESPUMANTE (EXCETO MIBC);25490;15;Inscrição Estadual
25500;ESPUMANTE (EXCETO MIBC);25490;16;CND Tributos Estaduais
25500;ESPUMANTE (EXCETO MIBC);25490;37;Cartão de Inscrição no CNPJ
25500;ESPUMANTE (EXCETO MIBC);25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25500;ESPUMANTE (EXCETO MIBC);25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25500;ESPUMANTE (EXCETO MIBC);25490;61;Analise CNAES
25500;ESPUMANTE (EXCETO MIBC);25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25500;ESPUMANTE (EXCETO MIBC);25490;71;Certificado da Polícia Federal
25500;ESPUMANTE (EXCETO MIBC);25490;79;Balanço + DRE (com assinatura do contador)
25500;ESPUMANTE (EXCETO MIBC);25490;578;Relatório Assertiva
25501;ESPUMANTE (MIBC);25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25501;ESPUMANTE (MIBC);25490;12;Cadastro CEIS
25501;ESPUMANTE (MIBC);25490;15;Inscrição Estadual
25501;ESPUMANTE (MIBC);25490;16;CND Tributos Estaduais
25501;ESPUMANTE (MIBC);25490;37;Cartão de Inscrição no CNPJ
25501;ESPUMANTE (MIBC);25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25501;ESPUMANTE (MIBC);25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25501;ESPUMANTE (MIBC);25490;61;Analise CNAES
25501;ESPUMANTE (MIBC);25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25501;ESPUMANTE (MIBC);25490;71;Certificado da Polícia Federal
25501;ESPUMANTE (MIBC);25490;79;Balanço + DRE (com assinatura do contador)
25501;ESPUMANTE (MIBC);25490;578;Relatório Assertiva
25502;FLOCULANTES E COAGULANTES;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25502;FLOCULANTES E COAGULANTES;25490;12;Cadastro CEIS
25502;FLOCULANTES E COAGULANTES;25490;15;Inscrição Estadual
25502;FLOCULANTES E COAGULANTES;25490;16;CND Tributos Estaduais
25502;FLOCULANTES E COAGULANTES;25490;37;Cartão de Inscrição no CNPJ
25502;FLOCULANTES E COAGULANTES;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25502;FLOCULANTES E COAGULANTES;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25502;FLOCULANTES E COAGULANTES;25490;61;Analise CNAES
25502;FLOCULANTES E COAGULANTES;25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25502;FLOCULANTES E COAGULANTES;25490;71;Certificado da Polícia Federal
25502;FLOCULANTES E COAGULANTES;25490;79;Balanço + DRE (com assinatura do contador)
25502;FLOCULANTES E COAGULANTES;25490;578;Relatório Assertiva
25503;GÁS INDUSTRIAL;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25503;GÁS INDUSTRIAL;25490;12;Cadastro CEIS
25503;GÁS INDUSTRIAL;25490;15;Inscrição Estadual
25503;GÁS INDUSTRIAL;25490;16;CND Tributos Estaduais
25503;GÁS INDUSTRIAL;25490;37;Cartão de Inscrição no CNPJ
25503;GÁS INDUSTRIAL;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25503;GÁS INDUSTRIAL;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25503;GÁS INDUSTRIAL;25490;61;Analise CNAES
25503;GÁS INDUSTRIAL;25490;79;Balanço + DRE (com assinatura do contador)
25503;GÁS INDUSTRIAL;25490;578;Relatório Assertiva
25504;INSUMOS PARA CARVÃO;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25504;INSUMOS PARA CARVÃO;25490;12;Cadastro CEIS
25504;INSUMOS PARA CARVÃO;25490;15;Inscrição Estadual
25504;INSUMOS PARA CARVÃO;25490;16;CND Tributos Estaduais
25504;INSUMOS PARA CARVÃO;25490;37;Cartão de Inscrição no CNPJ
25504;INSUMOS PARA CARVÃO;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25504;INSUMOS PARA CARVÃO;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25504;INSUMOS PARA CARVÃO;25490;61;Analise CNAES
25504;INSUMOS PARA CARVÃO;25490;79;Balanço + DRE (com assinatura do contador)
25504;INSUMOS PARA CARVÃO;25490;578;Relatório Assertiva
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;12;Cadastro CEIS
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;15;Inscrição Estadual
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;16;CND Tributos Estaduais
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;37;Cartão de Inscrição no CNPJ
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;61;Analise CNAES
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;79;Balanço + DRE (com assinatura do contador)
25505;PNEUS GRANDES - FORA DE ESTRADA;25490;578;Relatório Assertiva
25506;PNEUS PEQUENOS E MÉDIOS;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25506;PNEUS PEQUENOS E MÉDIOS;25490;12;Cadastro CEIS
25506;PNEUS PEQUENOS E MÉDIOS;25490;15;Inscrição Estadual
25506;PNEUS PEQUENOS E MÉDIOS;25490;16;CND Tributos Estaduais
25506;PNEUS PEQUENOS E MÉDIOS;25490;37;Cartão de Inscrição no CNPJ
25506;PNEUS PEQUENOS E MÉDIOS;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25506;PNEUS PEQUENOS E MÉDIOS;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25506;PNEUS PEQUENOS E MÉDIOS;25490;61;Analise CNAES
25506;PNEUS PEQUENOS E MÉDIOS;25490;79;Balanço + DRE (com assinatura do contador)
25506;PNEUS PEQUENOS E MÉDIOS;25490;578;Relatório Assertiva
25507;REAGENTES;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25507;REAGENTES;25490;12;Cadastro CEIS
25507;REAGENTES;25490;15;Inscrição Estadual
25507;REAGENTES;25490;16;CND Tributos Estaduais
25507;REAGENTES;25490;37;Cartão de Inscrição no CNPJ
25507;REAGENTES;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25507;REAGENTES;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25507;REAGENTES;25490;61;Analise CNAES
25507;REAGENTES;25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25507;REAGENTES;25490;71;Certificado da Polícia Federal
25507;REAGENTES;25490;79;Balanço + DRE (com assinatura do contador)
25507;REAGENTES;25490;578;Relatório Assertiva
25508;CIANETO E DERIVADOS;25490;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25508;CIANETO E DERIVADOS;25490;12;Cadastro CEIS
25508;CIANETO E DERIVADOS;25490;15;Inscrição Estadual
25508;CIANETO E DERIVADOS;25490;16;CND Tributos Estaduais
25508;CIANETO E DERIVADOS;25490;29;AVCB (Auto de Vistoria do Corpo de Bombeiros) ou CLCB Certificado de Licença do Corpo de Bombeiros
25508;CIANETO E DERIVADOS;25490;37;Cartão de Inscrição no CNPJ
25508;CIANETO E DERIVADOS;25490;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25508;CIANETO E DERIVADOS;25490;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25508;CIANETO E DERIVADOS;25490;61;Analise CNAES
25508;CIANETO E DERIVADOS;25490;68;Certificado de Registro Ministério da Defesa Exército Brasileiro
25508;CIANETO E DERIVADOS;25490;71;Certificado da Polícia Federal
25508;CIANETO E DERIVADOS;25490;79;Balanço + DRE (com assinatura do contador)
25508;CIANETO E DERIVADOS;25490;84;Certificação Código Internacional do Cianeto
25508;CIANETO E DERIVADOS;25490;578;Relatório Assertiva
25509;PRODUTOS QUÍMICOS;25481;;
25510;ACETATO AMINA;25509;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25510;ACETATO AMINA;25509;12;Cadastro CEIS
25510;ACETATO AMINA;25509;15;Inscrição Estadual
25510;ACETATO AMINA;25509;16;CND Tributos Estaduais
25510;ACETATO AMINA;25509;37;Cartão de Inscrição no CNPJ
25510;ACETATO AMINA;25509;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25510;ACETATO AMINA;25509;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25510;ACETATO AMINA;25509;61;Analise CNAES
25510;ACETATO AMINA;25509;79;Balanço + DRE (com assinatura do contador)
25510;ACETATO AMINA;25509;578;Relatório Assertiva
25511;ACETATO ETER AMINA;25509;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25511;ACETATO ETER AMINA;25509;12;Cadastro CEIS
25511;ACETATO ETER AMINA;25509;15;Inscrição Estadual
25511;ACETATO ETER AMINA;25509;16;CND Tributos Estaduais
25511;ACETATO ETER AMINA;25509;37;Cartão de Inscrição no CNPJ
25511;ACETATO ETER AMINA;25509;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25511;ACETATO ETER AMINA;25509;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25511;ACETATO ETER AMINA;25509;61;Analise CNAES
25511;ACETATO ETER AMINA;25509;79;Balanço + DRE (com assinatura do contador)
25511;ACETATO ETER AMINA;25509;578;Relatório Assertiva
25512;ACETONA;25509;10;Comprovante de Conta Bancária (cópia de cartão ou folha do cheque ou extratos e atestado/declaração do banco)
25512;ACETONA;25509;12;Cadastro CEIS
25512;ACETONA;25509;15;Inscrição Estadual
25512;ACETONA;25509;16;CND Tributos Estaduais
25512;ACETONA;25509;37;Cartão de Inscrição no CNPJ
25512;ACETONA;25509;39;Contrato Social (último consolidado) ou Requerimento de Empresário
25512;ACETONA;25509;40;Alvará de Funcionamento ou Taxa de Funcionamento com Comp de Pagamento ou CND Municipal (com abrangência da Taxa de Funcionamento) ou Certificado de Licenciamento Integrado
25512;ACETONA;25509;61;Analise CNAES
25512;ACETONA;25509;79;Balanço + DRE (com assinatura do contador)
25512;ACETONA;25509;578;Relatório Assertiva
